,colsample_bytree,gamma,learning_rate,max_delta_step,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,scale_pos_weight,subsample,RMSE
12,0.7379686310546174,2.0494149866233022,0.3614557170249031,2.47002742542557,19.568374699113775,5.932101660958078,4650.321026172459,6.522809153504393,3.142983391113981,1.3964998152807593,0.9263782582726897,0.26927982799720174
13,0.4529264368947974,2.1171147146386993,0.34854481021388084,0.31596586832934204,15.696790980088732,9.338548234813782,3134.2951181904955,8.556282007572667,3.1077924366224323,3.722507001472815,0.5410895046893993,0.2889892454128323
14,0.6605068457543963,2.885929334632078,0.7246639518153011,1.8160450417760965,5.551155633244196,2.0116903292639154,4349.499899287846,8.203870648907733,3.123185359574042,1.8653390032591108,0.5629709277338721,0.2927936091674147
15,0.6811115156087738,2.9090563999717083,0.4840528065416445,2.6296291382036054,16.796064933582855,2.214752425049882,2548.1789180760397,6.447654598429333,7.060570241968372,1.589219857441517,0.6040673152129404,0.2867411270434336
16,0.9441508161123924,3.359224101460157,0.7932101918271491,1.231188929477411,10.38820881031446,0.29326888026993236,1951.3201651236604,4.49840995674899,5.037731631498833,1.5246526774802427,0.6943379052489809,0.2846153591300336
17,0.3799931872643058,3.7325688520213807,0.43209374993974314,4.948893922965028,5.2697886082649426,4.607634388469162,1702.467786247832,4.998736638489811,1.017401559501471,4.913351637143681,0.8617181465509984,0.2872244642974681
18,0.5731521036213723,1.1438293911262576,0.5064321643352709,2.2773498930697587,13.56194238184154,2.503007505670843,3552.0632350055303,7.3910398543804,8.069808522283417,1.8516884528736237,0.7066400253475911,0.2647856719113596
19,0.5845167141172014,3.294828878458098,0.12395432637159298,3.773661192928577,12.333035107759327,5.7982788928231805,3294.5390723191576,7.055549782790482,2.06957738698307,2.97553635221389,0.7559210767898739,0.2954552765802026
20,0.5390569634542349,4.387412701772567,0.2971853705209716,3.6342630285628,7.325384252246546,7.095796003506475,2762.9333558532044,5.113788427229383,2.4853554553951245,1.2514830698154027,0.8036016971730229,0.2949459675445733
21,0.530493471450054,0.6726931641236727,0.6074596112054539,2.279783394637577,19.411572469904357,3.443600325230065,1103.6820876785187,5.954448502426178,3.851925296023704,2.1226898545876836,0.598114585738095,0.25794506508878967
22,0.45656707511271566,4.135200371916323,0.20936499821230103,2.8507920913500575,18.725038832920543,3.738378039619673,4649.797429643631,8.418747524319635,3.4371122953541997,1.4259400847624868,0.9568711938114373,0.3046724084615946
23,0.3368127263282607,2.4828353812725688,0.2946368510208548,3.249071607063287,10.484201738632258,4.695390092271964,3377.658753459302,8.578285718015001,7.731648731432081,2.735622917187613,0.6091384645259645,0.29537921808784684
24,0.5220747203691765,4.852231368185266,0.9204129146327612,4.691831203064763,11.055738579773534,4.6389793781949376,4683.145948192306,7.496653125689761,8.961702233983761,3.758563654151227,0.8396620101264016,0.31163405499909264
25,0.38014112034444236,3.6013593820762515,0.41111054376616285,2.5434758080322233,16.565216696379643,8.412738109424133,4245.28595871021,8.825006359928555,9.548620614603552,1.7296509194155008,0.8295385415495837,0.302322951134223
26,0.5621403218425964,4.808316467850276,0.11562649762423516,4.968280801299343,18.16854272183501,7.405782903363481,2991.1983332045033,8.161930520246727,5.2636313505070245,2.0659664730551155,0.8887336774533006,0.31274967051499497
27,0.400311457322238,1.9237497769418417,0.5960304678980073,3.3142131606264584,3.9980808070991283,0.3041283954031504,2585.161303527737,5.269412565802709,9.523099961643567,2.9690212014485815,0.9057814000960631,0.27009856360217105
28,0.6960171535239565,3.3098627954254973,0.14866361242190196,0.09176686150727253,13.167388622195375,3.5629706274078297,141.5460269227363,6.231632384538126,7.086948637143965,3.3860702200050268,0.5746778634279617,0.30767306571313624
29,0.7218694226785917,4.144561523145167,0.35928516662420995,1.7308535367540383,18.943381176604756,2.372940225609601,4383.844950213572,5.7117688365513954,5.743430066868599,4.5322358455424645,0.6443823373974125,0.30024286317539445
30,0.5778796758112963,4.238188394150976,0.6165870546321454,2.3971218166790127,19.92333930656387,3.839651720425036,2291.4000333395297,8.265604158360874,2.087581835565965,2.967406141121913,0.800773686946687,0.2998068765004654
31,0.9469006540256759,4.004893347413312,0.37552072979085716,2.0150520127581406,18.56939119377387,4.149444893302175,810.5625168612445,6.29522707758299,1.913522956871816,1.7865067174080325,0.8364270186387022,0.29594885361941226
32,0.5658839861928784,0.20938740663700306,0.3077400332120779,4.3666101649897495,9.51613404771312,7.041657342887898,4205.020932145844,8.382598386093937,4.942414723173389,2.997202839196299,0.963097718692162,0.23463808035570213
33,0.8472426954534134,2.9137131671565006,0.8246925920899982,0.791934175159259,14.067876125328727,6.135428464078122,4055.740221236172,7.7434455196125995,3.1118543533101417,2.8372252095940613,0.6602128137144783,0.2915945344146428
34,0.46247207544164687,1.0730946484672885,0.873704499491235,4.342071986446388,19.435314489983206,3.2636771714874193,4083.807992952587,7.250553649023017,1.7993876855698185,3.579080730079335,0.912859521344529,0.26538563671967647
35,0.8018990340669367,1.8307783447330535,0.14261245350525886,0.5824577685545962,10.838242025740776,9.721155164989026,3778.9797906537883,8.91213656116297,9.419277092709732,2.2024587260545907,0.5584480227486988,0.2874529838423782
36,0.5554183402063331,1.6723079569630446,0.5658280479058072,3.8416387193184893,12.612827680456553,0.15348532120875613,4729.412341888118,7.665861076875206,6.303120468237603,1.8397153845762537,0.5523458665646231,0.27992324662100193
37,0.3576288921075386,0.9740003506050029,0.14619117785714608,3.0770388981631007,11.313899480223471,4.4052884268981245,2027.8250633425957,5.63825417435581,6.538402076345075,4.116519484619031,0.9695870915685898,0.2509417547017003
38,0.759304258888811,0.5538641401573408,0.7560728761796673,4.731191732879823,19.70622284474432,2.4458834380686625,126.22629442182739,4.536693221461216,2.4611508870986567,1.3047909590389375,0.5622620192569515,0.2644868291113567
39,0.7618353003778313,0.1350246963494876,0.7365413484970216,2.8254147073899234,7.663738958029699,5.257850394363027,873.6230817232661,8.896380452596185,8.355404001299554,1.737824170627305,0.8288010761123099,0.25596992236878413
40,0.5659118184007252,0.266419512296316,0.3091528476270631,3.030054635948968,7.350370666467098,4.351725950272049,875.7418377977725,8.269518514950587,8.759453042208078,2.3331539647480635,0.8963196507515302,0.23983900405996972
41,0.40770014984039576,0.704856694823265,0.28624776812636943,2.0694905780217923,14.10608849897252,7.986055024362052,3149.2505670635624,8.992576577811176,4.478986182753843,1.6990558698632021,0.6122840341118001,0.26150936168026695
42,0.32874049818305207,1.2841427030726489,0.8283170807026144,3.508706167087128,7.464653428288752,8.064088655087364,4208.08735596306,7.880789389652167,6.98910933331384,3.765144697317668,0.5149934509971456,0.27929590064412396
43,0.8274755153707838,1.3270189436976716,0.2844359283425536,2.1212401294777354,10.498415645139811,8.23061011853864,3145.5467427017256,9.996898268207019,2.4031541455284184,3.75983803034418,0.9635989089934112,0.27186182413138693
44,0.9637963539467249,3.247155677488598,0.4755768548668262,3.44225761464102,11.765320895190532,7.085255506981393,4206.154480511363,7.153211276001462,3.0966387049021047,2.4389870100773736,0.9790008243148621,0.288582008051212
45,0.4948721976502697,0.5780451437083808,0.49231340853930083,1.770835475653867,7.662697261542127,3.432618415307406,874.1753894263292,4.6718133872061465,9.797436261353617,3.839409834182927,0.6911537499440805,0.24416048461549233
46,0.5307979942719852,0.01,0.0027619258960908596,1.1700393322305718,13.013088934845525,10.0,3150.148727213042,7.7361429022403,1.8930666394484605,5.0,1.0,0.2315242858904196
47,0.6487289227399532,2.915199615334263,0.627898126695123,3.6134708107767297,4.900481369417967,3.606827391764983,876.4496264931045,6.410026080952983,6.653713045725232,3.173155128493008,0.7119412355844061,0.2895135792587157
48,0.8927026838139136,2.5249890809167206,0.1675198146212621,2.148750466083762,9.06256619889432,4.917474388846125,873.5481883659563,9.235262665591627,9.053240138353912,3.557803232562815,0.8199845855109008,0.29135733641267486
49,0.40184782557166715,2.0369202674195073,0.18633367356253372,1.6363319032539103,17.1876881328401,7.338569324831532,3150.5678636192006,4.533289077642554,1.3301410075122881,2.564002803143924,0.9198965208898033,0.2634280485152857
